"season","player_id","player","franchise_id","team","WAA","position","total_snaps"
2019,52301,"Hal Roberson",327,"FLSO",-0.003,"G",24
2019,44387,"Hal Vinson",314,"TXSW",-0.006,"ED",67
2019,82184,"Hale Motu'apuaka",329,"UTST",-0.034,"DI",217
2019,45636,"Halen Steward",331,"TXSN",-0.013,"TE",51
2019,83458,"Halid Djibril",341,"WAST",0,"ED",0
2019,44025,"Hamilcar Rashed Jr.",265,"ORST",0.153,"ED",650
2019,81738,"Hamilton Hall",226,"MSUN",-0.004,"G",3
2019,81871,"Hamilton Hawthorne II",318,"ALTR",-0.005,"G",28
2019,87535,"Hamish McClure",239,"NVRE",-0.002,"QB",18
2019,99712,"Hamp Greene",140,"SCCL",-0.004,"WR",15
2019,99604,"Hampton Earle",140,"SCCL",-0.004,"WR",10
2019,55898,"Hamsah Nasirildeen",167,"FLST",0.13,"S",702
2019,101284,"Hank Bachmeier",120,"IDBO",0.014,"QB",476
2019,56219,"Hank Coutoumanos",311,"TXUN",-0.004,"S",1
2019,57733,"Hank Grenda",117,"INBS",0.005,"LB",80
2019,81841,"Hank Manos",289,"SCUN",-0.008,"C",74
2019,81990,"Hank Pladson",341,"WAST",-0.005,"LB",73
2019,82205,"Hansky Paillant",108,"NCAP",-0.006,"DI",22
2019,55183,"Hardrick Willis",175,"GAST",-0.159,"ED",619
2019,83635,"Harold Joiner",115,"ALAU",-0.024,"HB",52
2019,100854,"Harrell Blackmon",263,"VAOD",-0.211,"S",388
2019,81600,"Harris LaChance",128,"UTBY",0.009,"T",66
2019,26394,"Harrison Bryant",165,"FLAT",0.504,"TE",684
2019,55576,"Harrison Hand",306,"PATE",0.057,"CB",720
2019,102750,"Harrison Leonard",258,"INND",0,"K",0
2019,56829,"Harrison Loveless",287,"TXMU",-0.003,"DI",46
2019,105815,"Harrison Martin",238,"NEUN",0,"K",0
2019,82058,"Harrison Smith",333,"TNVA",-0.043,"P",1
2019,61830,"Harrison Taylor",347,"MIWE",0.011,"S",42
2019,59744,"Harry Crider",190,"INUN",-0.074,"G",935
2019,98280,"Harry Miller",260,"OHST",0.046,"C",181
2019,41222,"Harry Schwartz",300,"CAST",-0.004,"WR",3
2019,57275,"Harry Trotter",199,"KSST",-0.064,"HB",214
2019,55247,"Harry Van Dyne",225,"MNUN",0,"WR",12
2019,34275,"Hasaan Patterson",263,"VAOD",-0.03,"WR",197
2019,55610,"Hasan Defense",198,"KSUN",-0.023,"CB",728
2019,48298,"Hasise Dubois",335,"VAUN",0.379,"WR",721
2019,56797,"Haskell Garrett",260,"OHST",0.086,"DI",217
2019,78185,"Hassan Beydoun",160,"MIEA",-0.035,"WR",280
2019,77705,"Hassan Hall",210,"KYLO",0.129,"HB",256
2019,83701,"Hassan Haskins",222,"MIUN",0.1,"HB",299
2019,61160,"Hassan Littles",117,"INBS",-0.002,"WR",55
2019,43425,"Hauati Pututau",328,"UTUN",-0.038,"DI",264
2019,48950,"Hausia Sekona",239,"NVRE",0.084,"DI",481
2019,104200,"Hawk Wimmer",101,"COAF",-0.002,"G",14
2019,100489,"Hayden Furey",328,"UTUN",0,"LB",0
2019,77508,"Hayden Gillum",199,"KSST",-0.004,"C",9
2019,44344,"Hayden Harrison",251,"TXNO",0,"LB",0
2019,99373,"Hayden Hatcher",198,"KSUN",-0.005,"ED",6
2019,57707,"Hayden Henry",111,"ARUN",0.025,"LB",199
2019,60052,"Hayden Howerton",287,"TXMU",-0.007,"G",1026
2019,25516,"Hayden Johnson",111,"ARUN",-0.01,"TE",62
2019,98109,"Hayden Junker",201,"OHKS",0,"TE",0
2019,102694,"Hayden Livingston",128,"UTBY",0.022,"S",138
2019,46202,"Hayden Mahoney",121,"MABC",-0.005,"T",52
2019,78004,"Hayden Mitchell",335,"VAUN",-0.014,"WR",30
2019,59776,"Hayden Perry",199,"KSST",-0.004,"G",5
2019,61045,"Hayden Pittman",321,"ALBI",0.022,"TE",519
2019,57105,"Hayden Sturdevant",296,"MSSO",-0.02,"G",50
2019,105789,"Hayden Welte",209,"LANE",-0.004,"LS",1
2019,98362,"Hayden Wolff",263,"VAOD",-0.044,"QB",212
2019,60277,"Haydon Whitehead",190,"INUN",-0.051,"P",1
2019,34406,"Hayes Hicken",325,"NVLV",-0.077,"K",1
2019,81400,"Hayes Maples",296,"MSSO",0.005,"LB",176
2019,52063,"Hekili Keliiliki",180,"HIUN",-0.029,"HB",52
2019,75837,"Helber Fagundes",216,"MAUN",-0.038,"G",653
2019,60593,"Hendon Hooker",337,"VAPI",-0.007,"QB",496
2019,81897,"Heneli Bloomfield",329,"UTST",0.044,"G",566
2019,60214,"Henry Bainivalu",340,"WAUN",0.024,"G",261
2019,36548,"Henry Bazakas",130,"CAUN",-0.053,"T",313
2019,25687,"Henry Black",118,"TXBA",0.446,"S",933
2019,81697,"Henry Chibueze",206,"VALB",-0.006,"DI",26
2019,60583,"Henry Colombi",329,"UTST",-0.013,"QB",83
2019,41923,"Henry Hattis",300,"CAST",-0.02,"G",398
2019,73151,"Henry Ikahihifo",239,"NVRE",-0.068,"TE",166
2019,102714,"Henry Janeway",114,"NYWP",0,"DI",0
2019,58527,"Henry Klinge III",118,"TXBA",-0.003,"G",37
2019,61325,"Henry Marchese",192,"IAUN",0,"WR",0
2019,83930,"Henry Pearson",108,"NCAP",0.008,"TE",651
2019,36813,"Henry Roberts",340,"WAUN",0.002,"T",73
2019,61102,"Henry Ruggs III",103,"ALUN",0.248,"WR",527
2019,57775,"Henry Segura",136,"NCCR",-0.004,"LB",654
2019,78076,"Henry Thomas",182,"TXHO",0,"WR",0
2019,98982,"Henry To'o To'o",307,"TNUN",-0.081,"LB",727
2019,78069,"Heron Maurisseau",146,"CTUN",-0.109,"WR",287
2019,76658,"Heskin Smith",335,"VAUN",-0.059,"CB",275
2019,61800,"Hezekiah Grimsley",337,"VAPI",0.049,"WR",169
2019,76881,"Hinson Fowler",176,"GATC",-0.005,"DI",7
2019,77651,"Holton Ahlers",156,"NCEA",0.235,"QB",914
2019,57818,"Hosea Barnwell V",165,"FLAT",-0.053,"LB",565
2019,83342,"Houston Griffith",258,"INND",0.022,"S",104
2019,52275,"Houston Heimuli",300,"CAST",-0.017,"TE",63
2019,44406,"Houston Miller",315,"TXTC",-0.011,"DI",18
2019,102726,"Howard Cross III",258,"INND",0.006,"DI",63
2019,100957,"Hozey Haji-Badri",156,"NCEA",-0.059,"DI",202
2019,35728,"Hudson Hall",198,"KSUN",0.01,"FB",96
2019,99189,"Hudson Henry",111,"ARUN",-0.002,"TE",52
2019,77103,"Hugh Davis",121,"MABC",-0.025,"LB",65
2019,83221,"Hugh Nelson",173,"GAUN",-0.003,"CB",6
2019,13808,"Hunter Andrews",160,"MIEA",-0.027,"ED",435
2019,77458,"Hunter Anthony",262,"OKST",-0.028,"G",271
2019,36289,"Hunter Atkinson",175,"GAST",0.08,"T",981
2019,56396,"Hunter Bergeron",207,"LASW",-0.117,"TE",312
2019,61072,"Hunter Bryant",340,"WAUN",0.111,"TE",626
2019,41264,"Hunter Buczkowski",134,"MICE",-0.033,"TE",123
2019,58462,"Hunter Corne",102,"OHAK",-0.176,"G",746
2019,77875,"Hunter Crowe",210,"KYLO",0,"TE",5
2019,45501,"Hunter Duplessis",331,"TXSN",-0.009,"K",3
2019,58237,"Hunter Echols",326,"CASC",-0.038,"ED",231
2019,83044,"Hunter Goetz",206,"VALB",0,"S",17
2019,61608,"Hunter Hayek",278,"NJRU",0,"WR",0
2019,61040,"Hunter Hebert",314,"TXSW",-0.034,"TE",50
2019,97697,"Hunter Henry",275,"TXRI",0,"S",0
2019,60362,"Hunter Johnson",256,"ILNW",-0.161,"QB",271
2019,98076,"Hunter Jones",275,"TXRI",-0.002,"G",6
2019,42701,"Hunter Kampmoyer",264,"ORUN",-0.03,"TE",497
2019,61344,"Hunter Kaufman",198,"KSUN",0,"WR",0
2019,41892,"Hunter Kelly",266,"PAST",0,"C",17
2019,36901,"Hunter Littlejohn",190,"INUN",-0.021,"C",825
2019,60859,"Hunter Long",121,"MABC",0.091,"TE",520
2019,81931,"Hunter Mayginnes",341,"WAST",0.004,"G",16
2019,56528,"Hunter Moreton",113,"ARST",-0.004,"DI",7
2019,101301,"Hunter Nye",285,"CASJ",0,"HB",0
2019,99654,"Hunter Rayburn",140,"SCCL",-0.002,"C",41
2019,56060,"Hunter Reynolds",222,"MIUN",0.006,"S",15
2019,57931,"Hunter Smith",209,"LANE",0.002,"LB",78
2019,84440,"Hunter Smith",312,"TXAM",-0.004,"WR",3
2019,98337,"Hunter Spears",258,"INND",-0.005,"DI",25
2019,50645,"Hunter Thedford",328,"UTUN",0.043,"TE",276
2019,40015,"Hunter Vaughn",143,"COUN",0,"T",6
2019,77225,"Hunter Webb",146,"CTUN",0,"LB",23
2019,77544,"Hunter Woodard",262,"OKST",0.001,"G",34
2019,26150,"Hussein Howe",156,"NCEA",-0.008,"HB",75
2019,41208,"Hutch White",314,"TXSW",0.1,"WR",655
2019,59875,"Hyrin White",229,"MOUN",-0.006,"T",375
2019,58012,"Ian Blake",237,"MDNA",-0.003,"ED",10
2019,40216,"Ian Book",258,"INND",0.662,"QB",825
2019,86852,"Ian Deneen",327,"FLSO",-0.003,"LS",2
2019,55453,"Ian Driscoll",339,"NCWF",-0.004,"WR",3
2019,59997,"Ian McIver",261,"OKUN",-0.005,"C",113
2019,55104,"Ian Swenson",146,"CTUN",-0.046,"LB",334
2019,56423,"Ibrahim Kante",248,"NCST",-0.129,"ED",362
2019,56866,"Ifeanyi Maijeh",306,"PATE",0.085,"DI",592
2019,56203,"Ifeatu Melifonwu",304,"NYSY",0.122,"CB",523
2019,61324,"Ihmir Smith-Marsette",192,"IAUN",0.293,"WR",594
2019,98286,"Ikem Ekwonu",248,"NCST",0.076,"T",639
2019,38639,"Ikem Okeke",180,"HIUN",-0.028,"S",583
2019,75875,"Ikenna Enechukwu",275,"TXRI",-0.135,"ED",337
2019,43040,"Ikenna Okeke",312,"TXAM",0,"LB",4
2019,75852,"Ilm Manning",180,"HIUN",-0.039,"T",1067
2019,43989,"Ilyaas Motley",259,"OHUN",0.085,"CB",672
2019,98192,"Immanuel Hickman",156,"NCEA",-0.004,"DI",15
2019,44443,"Innis Gaines",305,"TXCU",0.003,"S",486
2019,99683,"Ira Henry III",167,"FLST",-0.004,"G",11
2019,98187,"Ireland Burke",121,"MABC",-0.045,"DI",110
2019,81380,"Isa'ako Togia",285,"CASJ",-0.013,"LB",32
2019,97664,"Isaac Abel",263,"VAOD",0,"TE",0
2019,45148,"Isaac Armstrong",238,"NEUN",-0.08,"P",1
2019,101273,"Isaac Cochran",101,"COAF",0.004,"G",29
2019,76575,"Isaac Duffy",248,"NCST",0,"CB",0
2019,77419,"Isaac Ellis",218,"TNMS",-0.038,"G",306
2019,42988,"Isaac Garcia",265,"ORST",0.003,"ED",76
2019,77856,"Isaac Gill",259,"OHUN",0.011,"CB",5
2019,83806,"Isaac Guerendo",349,"WIUN",0.002,"WR",5
2019,56712,"Isaac Hampton",221,"OHMI",-0.023,"DI",109
2019,82503,"Isaac Hodgins",265,"ORST",-0.191,"DI",596
2019,47706,"Isaac James-Gray",117,"INBS",-0.003,"CB",4
2019,97949,"Isaac Klarkowski",275,"TXRI",-0.004,"C",125
2019,35745,"Isaac Lessard",284,"CASS",-0.015,"FB",182
2019,42159,"Isaac Lutz",266,"PAST",0.006,"WR",37
2019,57938,"Isaac Martin",210,"KYLO",-0.014,"TE",141
2019,77495,"Isaac Moore",306,"PATE",0.016,"T",957
2019,98258,"Isaac Owusu-Appiah",141,"SCCC",-0.004,"T",16
2019,102914,"Isaac Rex",128,"UTBY",0.001,"TE",32
2019,57198,"Isaac Ricks",163,"FLUN",0,"HB",0
2019,77033,"Isaac Ruoss",237,"MDNA",-0.039,"HB",115
2019,58108,"Isaac Slade-Matautia",264,"ORUN",0.134,"LB",771
2019,43424,"Isaac Steele",206,"VALB",0,"S",301
2019,83101,"Isaac Taylor-Stuart",326,"CASC",0.012,"CB",537
2019,57262,"Isaac Vance",201,"OHKS",-0.017,"WR",22
2019,45275,"Isaac Way",226,"MSUN",0,"K",0
2019,41945,"Isaac Weaver",263,"VAOD",-0.132,"C",769
2019,104151,"Isaiah Avery",206,"VALB",-0.006,"CB",84
2019,97297,"Isaiah Azubuike",113,"ARST",-0.02,"HB",118
2019,101162,"Isaiah Bagnah",120,"IDBO",0,"ED",0
2019,84555,"Isaiah Belk",136,"NCCR",-0.004,"DI",2
2019,76626,"Isaiah Bolden",167,"FLST",-0.132,"CB",106
2019,66123,"Isaiah Bowser",256,"ILNW",-0.051,"HB",148
2019,38457,"Isaiah Brandt-Sims",300,"CAST",-0.004,"WR",2
2019,42439,"Isaiah Brown",166,"FLIN",0.018,"CB",673
2019,43848,"Isaiah Chambers",182,"TXHO",-0.005,"ED",143
2019,98340,"Isaiah Chaney",339,"NCWF",-0.004,"ED",6
2019,105809,"Isaiah Cromarty",327,"FLSO",-0.003,"CB",10
2019,50717,"Isaiah Davis",215,"MDUN",-0.206,"LB",589
2019,52129,"Isaiah Dunn",265,"ORST",0.086,"CB",696
2019,88318,"Isaiah Esdale",343,"WVUN",0.003,"WR",204
2019,97243,"Isaiah Essissima",339,"NCWF",0.014,"CB",58
2019,83612,"Isaiah Floyd",110,"AZST",-0.001,"HB",20
2019,102728,"Isaiah Foskey",258,"INND",-0.006,"ED",54
2019,56635,"Isaiah Gay",187,"ILUN",0.004,"ED",410
2019,42614,"Isaiah Gilchrist",340,"WAUN",-0.003,"CB",9
2019,48337,"Isaiah Graham",208,"LATC",0.048,"WR",491
2019,42679,"Isaiah Graham-Mobley",306,"PATE",0.035,"LB",267
2019,60442,"Isaiah Green",214,"WVMA",-0.17,"QB",851
2019,40708,"Isaiah Hamilton",239,"NVRE",0.05,"S",127
2019,84401,"Isaiah Hamilton",285,"CASJ",0.101,"WR",396
2019,56572,"Isaiah Harris",136,"NCCR",-0.003,"TE",4
2019,43194,"Isaiah Hayes",210,"KYLO",-0.111,"S",204
2019,97661,"Isaiah Hazel",215,"MDUN",-0.013,"WR",77
2019,83181,"Isaiah Herron",128,"UTBY",-0.198,"CB",386
2019,52130,"Isaiah Hodgins",265,"ORST",0.483,"WR",794
2019,74501,"Isaiah Holiness",285,"CASJ",0.048,"HB",85
2019,77972,"Isaiah Isaac",339,"NCWF",-0.004,"WR",26
2019,82263,"Isaiah Johnson",169,"CAFR",-0.081,"ED",370
2019,47740,"Isaiah Johnson-Mack",122,"OHBG",0,"ED",5
2019,43899,"Isaiah Kaufusi",128,"UTBY",0.167,"LB",513
2019,97756,"Isaiah Kemp",154,"NCDU",-0.004,"LB",1
2019,55037,"Isaiah King",126,"NYBU",-0.002,"CB",34
2019,77016,"Isaiah Lee",193,"IAST",-0.003,"DI",4
2019,55854,"Isaiah Lewis",143,"COUN",0.008,"S",22
2019,83955,"Isaiah Likely",141,"SCCC",0.224,"TE",564
2019,57754,"Isaiah McDuffie",121,"MABC",-0.025,"LB",186
2019,98948,"Isaiah McGuire",229,"MOUN",-0.014,"ED",65
2019,78160,"Isaiah McKoy",201,"OHKS",0.058,"WR",712
2019,42712,"Isaiah Miranda",121,"MABC",0,"TE",56
2019,99202,"Isaiah Montgomery",307,"TNUN",-0.004,"WR",12
2019,58049,"Isaiah Moore",248,"NCST",-0.147,"LB",596
2019,102676,"Isaiah Morris",114,"NYWP",-0.004,"CB",2
2019,82190,"Isaiah Mullens",349,"WIUN",-0.003,"DI",13
2019,75864,"Isaiah Mursalat",242,"NMST",-0.075,"G",381
2019,98033,"Isaiah Neyor",351,"WYUN",-0.004,"WR",10
2019,82218,"Isaiah Nichols",111,"ARUN",-0.071,"DI",298
2019,83695,"Isaiah Phillips",209,"LANE",-0.025,"HB",84
2019,60781,"Isaiah Pola-Mao",326,"CASC",0.022,"S",856
2019,60724,"Isaiah Pryor",260,"OHST",0.003,"S",40
2019,52205,"Isaiah Richardson",275,"TXRI",0.005,"S",114
2019,61624,"Isaiah Richardson",284,"CASS",0.02,"WR",175
2019,27069,"Isaiah Rodgers",216,"MAUN",0.119,"CB",650
2019,102685,"Isaiah Rutherford",258,"INND",0,"S",0
2019,60319,"Isaiah Sanders",101,"COAF",-0.003,"QB",57
2019,42451,"Isaiah Simmons",140,"SCCL",0.388,"S",824
2019,84035,"Isaiah Smalls",265,"ORST",-0.006,"TE",14
2019,83536,"Isaiah Spencer",263,"VAOD",-0.043,"TE",81
2019,99146,"Isaiah Spiller",312,"TXAM",-0.067,"HB",605
2019,83325,"Isaiah Stalbird",238,"NEUN",0.042,"CB",22
2019,43293,"Isaiah Stallings",248,"NCST",0.006,"LB",30
2019,56798,"Isaiah Thomas",261,"OKUN",0.002,"ED",86
2019,98102,"Isaiah Washington",278,"NJRU",-0.063,"WR",526
2019,76777,"Isaiah Watson",160,"MIEA",0,"CB",0
2019,97156,"Isaiah Williams",187,"ILUN",-0.036,"QB",30
2019,59704,"Isaiah Wilson",173,"GAUN",0.06,"T",718
2019,79494,"Isaiah Windmon",208,"LATC",-0.004,"LB",1
2019,57305,"Isaiah Woullard",226,"MSUN",-0.013,"HB",20
2019,40113,"Isaiah Wright",306,"PATE",-0.098,"WR",516
2019,26884,"Isaiah Zuber",227,"MSST",-0.076,"WR",361
2019,44416,"Isaiahh Loudermilk",349,"WIUN",-0.029,"DI",637
2019,83747,"Isaih Pacheco",278,"NJRU",-0.146,"HB",427
2019,77461,"Ishan Rison",311,"TXUN",-0.004,"G",1
2019,98893,"Ishmael Burdine",229,"MOUN",-0.002,"CB",35
2019,50632,"Ishmael Davis",314,"TXSW",0.159,"ED",594
2019,56285,"Ishmiel Seisay",337,"VAPI",0,"LB",0
2019,84534,"Ishod Finger",136,"NCCR",-0.081,"HB",174
2019,78199,"Isiah Cox",259,"OHUN",0.125,"WR",567
2019,40955,"Isiah Macklin",284,"CASS",-0.004,"WR",28
2019,42263,"Isiah Pannunzio",144,"COST",-0.002,"TE",18
2019,33687,"Isiah Upton",224,"TNMI",-0.012,"WR",128
2019,82251,"Israel Antwine",262,"OKST",0.015,"ED",455
2019,83377,"Israel Mukuamu",289,"SCUN",0.156,"CB",838
2019,40566,"Israel Tucker",208,"LATC",0.03,"HB",239
2019,77593,"Issac Power",118,"TXBA",-0.09,"P",1
2019,53587,"Ivan Pace Jr.",221,"OHMI",0.071,"ED",173
2019,41721,"Ivan Reyes",108,"NCAP",-0.003,"C",43
2019,83966,"Ivan Thomas",166,"FLIN",0,"TE",0
2019,83658,"Iverson Clement",163,"FLUN",-0.001,"HB",11
2019,104212,"Ivin White Jr.",209,"LANE",-0.007,"ED",188
2019,57244,"Ivory Kelly-Martin",192,"IAUN",0.001,"HB",27
2019,98699,"Ivory Scott",113,"ARST",-0.027,"G",953
2019,98456,"Izaiah Henderson",121,"MABC",-0.007,"ED",45
2019,47623,"Izaiah Lottie",242,"NMST",-0.032,"WR",479
2019,77015,"Izaih Filikitonga",305,"TXCU",-0.004,"DI",2
2019,58302,"Izayah Green-May",349,"WIUN",-0.006,"ED",114
2019,97969,"Izeya Floyd",275,"TXRI",-0.001,"DI",18
2019,100960,"J'arius Warren",237,"MDNA",-0.155,"DI",569
2019,97891,"J'Coryan Anderson",214,"WVMA",-0.023,"LB",33
2019,27005,"J'mar Smith",208,"LATC",0.394,"QB",763
2019,56062,"J'Marick Woods",222,"MIUN",-0.01,"LB",49
2019,39958,"J.C. Chalk",140,"SCCL",-0.1,"TE",469
2019,45052,"J.D. Dellinger",273,"INPU",0,"K",1
2019,101572,"J.D. Duplain",223,"MIST",-0.02,"G",434
2019,77396,"J.D. Gomez",306,"PATE",0.001,"G",18
2019,76774,"J.D. Harris",254,"ILNO",-0.003,"CB",11
2019,57374,"J.D. King",174,"GASO",-0.015,"HB",517
2019,43353,"J.J. Parson",300,"CAST",-0.102,"CB",223
2019,81406,"J.J. Peterson",307,"TNUN",-0.014,"LB",72
2019,25512,"J.J. Taylor",109,"AZUN",0.213,"HB",421
2019,99111,"J.J. Weaver",202,"KYUN",0.01,"ED",51
2019,57366,"J.K. Dobbins",260,"OHST",0.402,"HB",741
2019,21585,"J.L. Banks",140,"SCCL",-0.009,"TE",82
2019,41762,"J.L. Gaston",318,"ALTR",-0.019,"T",896
2019,99175,"J.P. Purvis",227,"MSST",0,"S",0
2019,41529,"J.P. Urquidez",311,"TXUN",-0.02,"G",29
2019,37017,"J.R. Hensley",180,"HIUN",0.069,"G",675
2019,44943,"J.R. Osborn",237,"MDNA",0,"K",0
2019,38339,"J.R. Reed",173,"GAUN",0.228,"S",754
2019,99733,"J.r. Walker",337,"VAPI",0,"S",0
2019,35151,"J.T. Bale",143,"COUN",0,"LS",0
2019,51340,"J.T. Ibe",289,"SCUN",-0.04,"S",631
2019,83562,"J.T. Shrout",307,"TNUN",-0.015,"QB",69
2019,99203,"J.T. Siekerman",307,"TNUN",-0.004,"WR",1
2019,40621,"Ja'Cione Fugate",136,"NCCR",-0.141,"S",790
2019,45037,"Ja'Cquez Williams",339,"NCWF",0.085,"LB",386
2019,76761,"Ja'don Rucker-Furlow",221,"OHMI",-0.02,"CB",80
2019,56997,"Ja'Kerrius Wyatt",224,"TNMI",-0.032,"DI",76
2019,78075,"Ja'Kori Morgan",182,"TXHO",0,"WR",0
2019,56016,"Ja'len Johnson",207,"LASW",0.036,"LB",134
2019,100987,"Ja'Len Sims",218,"TNMS",0,"LB",0
2019,27003,"Ja'Marcus Bradley",207,"LASW",0.398,"WR",576
2019,55738,"Ja'Marcus Ingram",315,"TXTC",-0.087,"CB",243
2019,98826,"Ja'Markis Weston",163,"FLUN",0,"WR",6
2019,84270,"Ja'Marr Chase",211,"LAST",0.864,"WR",803
2019,82366,"Ja'mion Franklin",258,"INND",-0.039,"DI",114
2019,42579,"Ja'Quain Blakely",307,"TNUN",0.013,"DI",129
2019,100931,"Ja'Quan McMillian",156,"NCEA",0.068,"CB",817
2019,44503,"Ja'Quize Cross",102,"OHAK",-0.131,"DI",445
2019,76882,"Ja'Quon Griffin",176,"GATC",-0.012,"DI",220
2019,100218,"Ja'Shaun Poke",201,"OHKS",0.018,"WR",59
2019,55426,"Ja'Sir Taylor",339,"NCWF",-0.186,"CB",404
2019,77802,"Ja'Vahri Portis",259,"OHUN",0.037,"HB",63
2019,55021,"Ja'Varius Harrison",126,"NYBU",0.045,"LB",91
2019,83797,"Ja'Veon Marlow",333,"TNVA",0.007,"HB",25
2019,53569,"Ja'von Hicks",138,"OHCI",0.114,"S",886
2019,97342,"Ja'Von Kimpson",221,"OHMI",-0.005,"CB",35
2019,82415,"Jabari Ellis",289,"SCUN",0.012,"DI",124
2019,83846,"Jabari Johnson",209,"LANE",-0.022,"S",42
2019,82085,"Jabari Laws",114,"NYWP",0.028,"QB",212
2019,102681,"Jabari Moore",114,"NYWP",-0.074,"CB",191
2019,55075,"Jabari Taylor",138,"OHCI",0.079,"DI",394
2019,43628,"Jabari Watson",120,"IDBO",-0.004,"ED",53
2019,26449,"Jabari Zuniga",163,"FLUN",0.051,"ED",188
2019,100312,"Jabbar Price",201,"OHKS",-0.049,"ED",232
2019,45722,"Jabir Daughtry-Frye",318,"ALTR",-0.039,"HB",121
2019,52302,"Jabreel Stephens",327,"FLSO",0,"ED",24
2019,99250,"Jacardia Wright",199,"KSST",-0.009,"HB",30
2019,57564,"Jace Christmann",227,"MSST",-0.005,"K",1
2019,81648,"Jace Fuamatu",169,"CAFR",-0.023,"G",426
2019,61545,"Jace James",256,"ILNW",-0.002,"WR",299
2019,77680,"Jace Ruder",245,"NCUN",-0.004,"QB",8
2019,50465,"Jace Whittaker",109,"AZUN",-0.046,"CB",782
2019,40557,"Jack Abraham",296,"MSSO",0.238,"QB",830
2019,39875,"Jack Allison",343,"WVUN",-0.022,"QB",47
2019,60130,"Jack Anderson",315,"TXTC",-0.004,"G",216
2019,101166,"Jack Boyer",351,"WYUN",-0.003,"ED",6
2019,98432,"Jack Bradley",275,"TXRI",-0.056,"TE",287
2019,97588,"Jack Brooks",288,"ALSO",-0.117,"P",3
2019,101515,"Jack Campbell",192,"IAUN",-0.014,"LB",41
2019,60962,"Jack Camper",223,"MIST",-0.021,"ED",39
2019,63443,"Jack Clement",201,"OHKS",-0.012,"C",100
2019,60613,"Jack Coan",349,"WIUN",0.303,"QB",925
2019,62966,"Jack Coco",176,"GATC",0,"T",0
2019,63838,"Jack Coldiron",221,"OHMI",-0.003,"TE",11
2019,83540,"Jack Colletto",265,"ORST",-0.004,"LB",32
2019,44991,"Jack Crane",341,"WAST",0,"K",0
2019,82165,"Jack Cravaack",273,"INPU",-0.004,"ED",1
2019,41168,"Jack DeFoor",176,"GATC",-0.083,"G",719
2019,41833,"Jack Doyle",156,"NCEA",-0.008,"G",58
2019,27064,"Jack Driscoll",115,"ALAU",0.102,"T",894
2019,47396,"Jack Dunn",349,"WIUN",0.037,"WR",160
2019,84082,"Jack Eschenbach",349,"WIUN",-0.01,"TE",40
2019,60678,"Jack Fagot",210,"KYLO",0.071,"S",206
2019,54420,"Jack Franklin",141,"SCCC",-0.042,"G",746
2019,77435,"Jack Freeman",182,"TXHO",-0.057,"C",475
2019,34958,"Jack Freudenthal",339,"NCWF",0.002,"TE",657
2019,43312,"Jack Grauberger",144,"COST",0,"S",0
2019,77096,"Jack Hansberry",268,"PAPT",0,"LB",0
2019,98908,"Jack Harris",227,"MSST",0,"ED",9
2019,44570,"Jack Heflin",254,"ILNO",0.208,"DI",527
2019,60991,"Jack Henige",258,"INND",-0.004,"FB",4
2019,59859,"Jack Henrichs",223,"MIST",-0.003,"T",4
2019,29050,"Jack Jones",110,"AZST",0.039,"CB",581
2019,82334,"Jack Kern",225,"MNUN",-0.004,"DI",1
2019,43178,"Jack King",114,"NYWP",0.007,"ED",29
2019,97889,"Jack Kiser",258,"INND",-0.004,"LB",2
2019,45097,"Jack Klenk",126,"NYBU",0.005,"G",16
2019,83258,"Jack Koerner",192,"IAUN",0.113,"S",787
2019,37006,"Jack Kramer",122,"OHBG",0.072,"C",833
2019,81348,"Jack Lamb",258,"INND",-0.008,"LB",87
2019,100514,"Jack Landherr IV",324,"CALA",0,"LS",0
2019,40558,"Jack Lindsey",111,"ARUN",0.026,"QB",75
2019,77930,"Jack Luavasa",198,"KSUN",-0.097,"TE",277
2019,58339,"Jack Maddox",140,"SCCL",0,"LS",0
2019,60687,"Jack Mandryk",223,"MIST",0,"S",0
2019,97822,"Jack Martin",318,"ALTR",0,"K",0
2019,99752,"Jack McCall",140,"SCCL",0,"CB",0
2019,77267,"Jack McCrory",259,"OHUN",0.005,"LB",117
2019,81690,"Jack Plumb",192,"IAUN",0.002,"T",36
2019,83543,"Jack Plummer",273,"INPU",0.051,"QB",443
2019,78114,"Jack Powers",305,"TXCU",-0.004,"WR",18
2019,45272,"Jack Propst",226,"MSUN",0,"LS",0
2019,82566,"Jack Sanborn",349,"WIUN",0.257,"LB",782
2019,76858,"Jack Sape",117,"INBS",-0.005,"ED",21
2019,37325,"Jack Schroer",221,"OHMI",-0.046,"C",101
2019,36664,"Jack Shutack",143,"COUN",-0.025,"G",285
2019,41907,"Jack Sides",114,"NYWP",0.056,"T",704
2019,41119,"Jack Snyder",285,"CASJ",0.045,"T",849
2019,41983,"Jack Sorenson",221,"OHMI",0.175,"WR",325
2019,34685,"Jack Spicer",220,"FLMI",-0.003,"P",1
2019,42058,"Jack Stoll",238,"NEUN",-0.026,"TE",708
2019,82375,"Jack Sullivan",273,"INPU",-0.068,"DI",202
2019,83580,"Jack Tuttle",190,"INUN",-0.024,"QB",56
2019,61771,"Jack Webster",326,"CASC",-0.003,"WR",12
2019,45085,"Jack Wellenhofer",136,"NCCR",-0.003,"LS",1
